111  31.24154841  034.64690685 51 101
111  31.24163984  034.64686711 51 101
111  31.24178838  034.64680714 51 101
111  31.24204837  034.64684846 51 101
111  31.24237841  034.64697649 51 101
111  31.24252509  034.64698258 51 101
111  31.24268225  034.64719596 51 101
111  31.24268225  034.64749469 51 101
111  31.24155393  034.65242218 51 101
111  31.24149835  034.65257800 51 101
111  31.24137709  034.65271912 51 101
111  31.24121035  034.65278674 51 101
111  31.24108935  034.65273690 51 101
111  31.24074883  034.65265053 51 101
111  31.24046944  034.65254385 51 101
111  31.24029025  034.65228050 51 101
111  31.24015116  034.65288092 51 101
111  31.24035594  034.65274198 51 101
111  31.24115920  034.65297059 51 101
111  31.24128580  034.65314841 51 101
111  31.24132945  034.65334146 51 101
111  31.23908992  034.66309547 51 101
111  31.23884109  034.66388797 51 101
111  31.23884109  034.66392353 51 101
111  31.23876251  034.66418262 51 101
111  31.23861408  034.66427915 51 101
111  31.23840017  034.66426899 51 101
111  31.23787630  034.66409119 51 101
111  31.23767548  034.66394895 51 101
111  31.23760029  034.66376262 51 101
111  31.23741989  034.66452562 51 101
111  31.23763182  034.66434519 51 101
111  31.23784574  034.66436043 51 101
111  31.23852676  034.66464999 51 101
111  31.23865773  034.66487860 51 101
111  31.23774970  034.66876998 51 101
111  31.23751833  034.66896811 51 101
111  31.23665395  034.66865314 51 101
111  31.23659720  034.66857694 51 101
111  31.23653607  034.66832799 51 101
111  31.23633527  034.66915097 51 101
111  31.23654044  034.66897316 51 101
111  31.23667578  034.66893252 51 101
111  31.23682421  034.66893252 51 101
111  31.23749214  034.66924241 51 101
111  31.23757072  034.66942021 51 101
111  31.23757072  034.66962342 51 101
111  31.23749214  034.66989267 51 101
111  31.23737863  034.66984187 51 101
111  31.23711233  034.66977583 51 101
112  31.23669324  034.66967422  31.23669761  034.66966914 51 101
111  31.23646623  034.66932877 51 101
111  31.23633408  034.66915235 51 101
111  31.23591266  034.67094755 51 101
111  31.23611699  034.67103058 51 101
111  31.23621303  034.67118299 51 101
111  31.23638119  034.67173934 51 101
111  31.23430667  034.67316581 51 101
111  31.23411179  034.67320970 51 101
111  31.23385405  034.67304876 51 101
111  31.23248065  034.65417406 51 101
111  31.23248938  034.65390483 51 101
111  31.23194652  034.65435719 51 101
111  31.23219390  034.65443678 51 101
111  31.23233715  034.65459320 51 101
111  31.23367971  034.67335469 51 101
111  31.23309131  034.67381818 51 101
111  31.23232182  034.67210120 51 101
111  31.23177869  034.67241723 51 101
111  31.23254817  034.67415527 51 101
111  31.22912635  034.67639886 51 101
111  31.22835686  034.67497688 51 101
111  31.22795856  034.67517703 51 101
111  31.22859226  034.67672540 51 101
111  31.22836595  034.67679914 51 101
111  31.22809437  034.67612501 51 101
111  31.22670934  034.67569319 51 101
111  31.22659166  034.67594598 51 101
111  31.22626105  034.67588136 51 101
111  31.22622205  034.67604586 51 101
111  31.22730681  034.67649369 51 101
111  31.22727061  034.67672542 51 101
111  31.22599737  034.67698802 51 101
111  31.22553655  034.67893858 51 101
111  31.22575886  034.67904269 51 101
111  31.22607567  034.68069638 51 101
111  31.22621146  034.68048572 51 101
111  31.22613000  034.67949562 51 101
111  31.22629294  034.67973788 51 101
111  31.22651924  034.68039093 51 101
111  31.22746976  034.67976950 51 101
111  31.22727966  034.67934817 51 101
111  31.22706240  034.67903217 51 101
111  31.22668220  034.67877938 51 101
111  31.22649210  034.67845285 51 101
111  31.23053853  034.67580907 51 101
111  31.23076484  034.67584067 51 101
111  31.23152524  034.67724164 51 101
111  31.23187829  034.67696776 51 101
111  31.23116315  034.67541938 51 101
111  31.23747637  034.67130850 51 101
111  31.23999529  034.67206544 51 101
111  31.24002847  034.67186923 51 101
111  31.24041613  034.67007688 51 101
111  31.23994989  034.66994887 51 101
111  31.23955176  034.67160098 51 101
111  31.23938369  034.67169906 51 101
111  31.23868967  034.67150592 51 101
111  31.23825214  034.67134790 51 101
111  31.23783724  034.67120743 51 101
111  31.23761093  034.67107575 51 101
111  31.23753550  034.67084751 51 101
111  31.24301974  034.64682086 51 101
111  31.24266519  034.64629412 51 101
113  31.24174977  034.64602852 51 101
110 1 0.25 0.0 New Taxiway 35
111  31.23817853  034.66781913 51
111  31.23832759  034.66763686 51
111  31.23935076  034.66798965 51
111  31.23943413  034.66801318 51
111  31.23945687  034.66798378 51
111  31.23949981  034.66784560 51
111  31.23948971  034.66753102 51
111  31.23848674  034.66720763 51
111  31.23838064  034.66714589 51
111  31.23837053  034.66705769 51
113  31.23837811  034.66693421 51
110 1 0.25 0.0 Parking Lot's
111  31.23891110  034.66329015 51
111  31.23874268  034.66336855 51
111  31.23859531  034.66338815 51
111  31.23846689  034.66336120 51
111  31.23831110  034.66334650 51
111  31.23828162  034.66349105 51
111  31.23830267  034.66351309 51
111  31.23839110  034.66354739 51
111  31.23847952  034.66358904 51
111  31.23858900  034.66365274 51
111  31.23865847  034.66371399 51
111  31.23874689  034.66377524 51
111  31.23880163  034.66382669 51
111  31.23884795  034.66389284 51
111  31.23889426  034.66395409 51
113  31.23907532  034.66312845 51
110 1 0.25 0.0 New Taxiway 33
111  31.23882258  034.66505336 51
111  31.23888785  034.66514891 51
111  31.23895943  034.66516606 51
111  31.23907732  034.66473731 51
111  31.23914259  034.66452662 51
111  31.23919522  034.66451437 51
111  31.23934259  034.66440657 51
111  31.23954259  034.66408807 51
111  31.23968365  034.66353193 51
111  31.23965207  034.66322569 51
111  31.23958049  034.66299294 51
111  31.23947101  034.66285084 51
113  31.23938680  034.66263279 51
110 1 0.25 0.0 New Taxiway 32
111  31.24248436  034.66205415 51
111  31.24267079  034.66217335 51
111  31.24267810  034.66231230 51
111  31.24282187  034.66152964 51
111  31.24275364  034.66160053 51
111  31.24267567  034.66164023 51
113  31.24260282  034.66164439 51
110 1 0.25 0.0 New Taxiway 31
111  31.24222717  034.66326286 51
111  31.24224738  034.66328750 51
111  31.24229826  034.66336101 51
111  31.24234212  034.66344676 51
111  31.24236493  034.66356518 51
111  31.24261055  034.66256678 51
111  31.24255967  034.66266478 51
111  31.24240002  034.66271787 51
113  31.24230177  034.66275666 51
110 1 0.25 0.0 New Taxiway 30
111  31.23939479  034.66266938 51
111  31.23951736  034.66252432 51
111  31.23965566  034.66249506 51
111  31.23985682  034.66251700 51
111  31.24222679  034.66326322 51
111  31.24230223  034.66275842 51
111  31.23993854  034.66203417 51
111  31.23968709  034.66182202 51
113  31.23961165  034.66161718 51
110 1 0.25 0.0 New Taxiway 29
111  31.23988423  034.66051444 51
111  31.23965141  034.66147124 51
111  31.23978965  034.66124262 51
111  31.24001884  034.66129342 51
111  31.24248537  034.66205548 51
111  31.24260543  034.66164481 51
111  31.24026986  034.66093358 51
111  31.24010251  034.66087007 51
113  31.23992425  034.66071343 51
110 1 0.25 0.0 New Taxiway 28
111  31.24076143  034.65665566 51
111  31.24080084  034.65658509 51
111  31.24091907  034.65647572 51
111  31.24102821  034.65644397 51
111  31.24111007  034.65641575 51
111  31.24265620  034.65688497 51
111  31.24277443  034.65696259 51
111  31.24278656  034.65704021 51
111  31.24273805  034.65727306 51
111  31.24305031  034.65736127 51
111  31.24320795  034.65652158 51
111  31.24125861  034.65590418 51
111  31.24118889  034.65585832 51
111  31.24106762  034.65569956 51
113  31.24103124  034.65551257 51
110 1 0.25 0.0 New Taxiway 27
111  31.24110165  034.65519089 51
111  31.24111984  034.65511680 51
111  31.24118957  034.65501096 51
111  31.24125626  034.65497920 51
111  31.24133812  034.65492981 51
111  31.24140784  034.65490864 51
111  31.24147151  034.65490511 51
111  31.24279330  034.65531084 51
111  31.24308433  034.65539552 51
111  31.24319347  034.65543785 51
111  31.24331474  034.65548725 51
111  31.24338750  034.65551547 51
111  31.24343904  034.65556840 51
111  31.24357243  034.65500037 51
111  31.24164128  034.65439002 51
111  31.24158368  034.65436180 51
111  31.24149273  034.65426301 51
111  31.24141694  034.65415717 51
113  31.24138359  034.65395960 51
110 1 0.25 0.0 New Taxiway 26
111  31.24368033  034.65394454 51
111  31.24374894  034.65399109 51
111  31.24378473  034.65402785 51
111  31.24381842  034.65413075 51
111  31.24394894  034.65350352 51
113  31.24379060  034.65343698 51
110 1 0.25 0.0 New Taxiway 25
111  31.24147505  034.65356753 51
111  31.24156903  034.65346521 51
111  31.24164785  034.65343346 51
111  31.24172971  034.65338760 51
111  31.24182066  034.65337348 51
111  31.24368208  034.65394503 51
111  31.24379122  034.65343698 51
111  31.24192373  034.65284075 51
111  31.24183278  034.65274902 51
111  31.24176912  034.65261848 51
113  31.24172061  034.65249147 51
110 1 0.25 0.0 New Taxiway 24
111  31.24491021  034.65216913 51
111  31.24492482  034.65217934 51
111  31.24494822  034.65220486 51
111  31.24497307  034.65223889 51
111  31.24498331  034.65229504 51
111  31.24516459  034.65153278 51
111  31.24513828  034.65160084 51
111  31.24509734  034.65162806 51
113  31.24504763  034.65163998 51
110 1 0.25 0.0 New Taxiway 23
111  31.24192478  034.65158956 51
111  31.24197449  034.65152627 51
111  31.24202712  034.65146094 51
111  31.24207800  034.65142010 51
111  31.24212712  034.65139560 51
111  31.24220081  034.65136702 51
111  31.24224467  034.65135068 51
111  31.24230607  034.65136089 51
111  31.24491489  034.65217554 51
111  31.24504822  034.65164264 51
111  31.24240081  034.65083616 51
111  31.24234994  034.65077695 51
111  31.24228678  034.65070141 51
111  31.24224818  034.65064628 51
113  31.24219233  034.65041557 51
110 1 0.25 0.0 New Taxiway 22
112  31.24228237  034.65004111  31.24228406  034.65004111 51
111  31.24258948  034.64985700 51
111  31.24271085  034.64931292 51
113  31.24253674  034.64892672 51
110 1 0.25 0.0 New Taxiway 21
111  31.24516831  034.65065386 51
111  31.24532118  034.65082224 51
111  31.24531695  034.65090594 51
112  31.24546467  034.65019778  31.24546264  034.65019659 51
113  31.24528745  034.65016890 51
110 1 0.25 0.0 New Taxiway 20
111  31.24258917  034.64985717 51
111  31.24516858  034.65065393 51
111  31.24528732  034.65016880 51
113  31.24271044  034.64931325 51
110 1 0.30 105.2 Default taxiway for RWY 10R
111  31.23221194  034.64893457 3 102
111  31.23146863  034.64869825 3 102
111  31.22453607  034.67852246 3 102
111  31.22527938  034.67875876
112  31.22535997  034.67841206  31.22531751  034.67858472 3 102
111  31.22513964  034.67852817 3 102
112  31.22490248  034.67845278  31.22472460  034.67839623 3 102
111  31.22476489  034.67822288 3 102
111  31.22813043  034.66374416 3 102
111  31.22872551  034.66393334
111  31.22876581  034.66375999 3 102
111  31.22817073  034.66357080 3 102
112  31.23153627  034.64909208  31.23157656  034.64891873 3 102
111  31.23175444  034.64897528 3 102
112  31.23199160  034.64905068  31.23216947  034.64910723 3 102
113  31.23213135  034.64928127
110 1 0.30 105.3 Default taxiway for RWY 10L
111  31.24140090  034.64598413 3 102
111  31.24053238  034.64570560 3 102
111  31.23477671  034.67025712 3 102
111  31.23564523  034.67053563
112  31.23574025  034.67013031  31.23569057  034.67033228 3 102
111  31.23548265  034.67026560 3 102
112  31.23520541  034.67017670  31.23499749  034.67011002 3 102
111  31.23504500  034.66990736 3 102
111  31.23780406  034.65813825 3 102
111  31.23849931  034.65836121
111  31.23854682  034.65815855 3 102
111  31.23785157  034.65793559 3 102
112  31.24061063  034.64616648  31.24065814  034.64596382 3 102
111  31.24086606  034.64603050 3 102
112  31.24114330  034.64611941  31.24135122  034.64618609 3 102
113  31.24130588  034.64638945
110 1 0.30 143.6 Default taxiway for RWY 15
111  31.24092126  034.64634931 3
111  31.24061457  034.64586316 3
111  31.22779804  034.65692373 3
111  31.22810473  034.65740982
112  31.22827027  034.65726696  31.22818617  034.65733628 3
111  31.22811288  034.65722012 3
112  31.22801517  034.65706525  31.22794188  034.65694910 3
111  31.22802465  034.65687767 3
111  31.23422599  034.65152596 3
111  31.23447161  034.65191528
111  31.23455438  034.65184386 3
111  31.23430876  034.65145454 3
112  31.24051010  034.64610282  31.24059287  034.64603139 3
111  31.24066616  034.64614756 3
112  31.24076387  034.64630245  31.24083716  034.64641862 3
113  31.24075572  034.64649217
130 Airport Boundary 135
111  31.24470973  034.63425788
111  31.22880576  034.63582459
111  31.22767145  034.64712068
111  31.22550336  034.65673421
111  31.22333450  034.66742877
111  31.22002835  034.68088627
111  31.21827092  034.69013791
111  31.22550125  034.68473270
111  31.22870310  034.68281080
111  31.23304110  034.67980743
111  31.23727572  034.67716431
111  31.24130376  034.67428055
111  31.24347287  034.67031465
111  31.24522882  034.66466588
111  31.24677794  034.65733421
111  31.24760379  034.65084374
113  31.24780965  034.64423308
120 Linear Feature 134
111  31.23591937  034.67092716 106
111  31.24177117  034.64595153 106
111  31.24143431  034.64583953 106
115  31.23556325  034.67082612
120 Linear Feature 48
111  31.22692612  034.67618594
111  31.22701140  034.67615333
112  31.22705648  034.67609096  31.22705648  034.67608812
111  31.22712593  034.67598038
111  31.22716857  034.67594494
115  31.22731111  034.67599030
120 Linear Feature 47
111  31.22703942  034.67622138
111  31.22713202  034.67618169
111  31.22721243  034.67609946
111  31.22725142  034.67604417
111  31.22730746  034.67599172
111  31.22740858  034.67602149
115  31.22752311  034.67605977
120 Linear Feature 46
111  31.22716248  034.67625966
111  31.22724532  034.67623697
112  31.22731599  034.67615900  31.22731721  034.67615900
111  31.22736350  034.67608245
111  31.22740493  034.67602291
115  31.22751945  034.67606119
120 Linear Feature 45
111  31.22730673  034.67631154
111  31.22737398  034.67628262
111  31.22745001  034.67620607
111  31.22748948  034.67612101
111  31.22751726  034.67605977
111  31.22760790  034.67608869
115  31.22770147  034.67610400
120 Linear Feature 44
111  31.22744679  034.67635169
111  31.22752866  034.67631256
111  31.22759007  034.67619858
111  31.22763100  034.67612884
111  31.22770410  034.67610502
115  31.22783569  034.67613904
120 Linear Feature 43
111  31.22755352  034.67638911
111  31.22763100  034.67636189
111  31.22768948  034.67630065
111  31.22773042  034.67621900
111  31.22777867  034.67615265
111  31.22783715  034.67614244
115  31.22794095  034.67618497
120 Linear Feature 42
111  31.22767486  034.67642144
111  31.22777720  034.67638061
111  31.22784300  034.67625472
111  31.22794241  034.67618327
111  31.22799505  034.67621730
111  31.22806230  034.67632447
115  31.22821727  034.67662728
120 Linear Feature 41
111  31.22624652  034.67596996
112  31.22781146  034.67647213  31.22780795  034.67647213
111  31.22821498  034.67662728
111  31.22830972  034.67682938
111  31.22836761  034.67693757
115  31.22850095  034.67698452
120 Linear Feature 40
111  31.24175300  034.64662969
111  31.24166037  034.64653414
111  31.24162879  034.64665419
111  31.24175510  034.64663214
111  31.24260143  034.64689430
111  31.24276144  034.64704130
111  31.24283512  034.64725936
111  31.24140773  034.65349220
111  31.24104772  034.65505040
111  31.24059508  034.65700058
111  31.23953401  034.66155262
111  31.23900558  034.66383597
111  31.23873189  034.66500704
111  31.23818241  034.66738102
111  31.23735181  034.67097296
111  31.23725497  034.67130370
111  31.23717707  034.67135270
111  31.23263301  034.67430812
111  31.22909216  034.67661160
111  31.22843333  034.67702846
111  31.22836667  034.67702846
111  31.22831228  034.67701621
111  31.22813684  034.67687739
111  31.22668067  034.67724280
111  31.22649688  034.67727228
111  31.22631750  034.67713118
111  31.22618613  034.67715176
111  31.22602697  034.67719291
115  31.22596129  034.67717527
120 Linear Feature 119
111  31.23283088  034.65039732
111  31.23279509  034.65029688
111  31.23272772  034.65022583
115  31.23225824  034.65009845
120 Linear Feature 118
111  31.23264225  034.65228228
112  31.23253917  034.65171079  31.23253614  034.65170726
111  31.23296966  034.64974939
115  31.23294844  034.64963298
120 Linear Feature 117
111  31.23239713  034.65400408
111  31.23238955  034.65351902
111  31.23253355  034.65275762
111  31.23318926  034.64990050
111  31.23295147  034.64963651
111  31.23289387  034.64958712
115  31.23240578  034.64943896
120 Linear Feature 57
111  31.22898055  034.67667899
115  31.22902319  034.67655376
120 Linear Feature 56
111  31.22867596  034.67687392
115  31.22872774  034.67675578
120 Linear Feature 55
111  31.22912439  034.67658359
111  31.22902334  034.67655420
111  31.22894502  034.67641603
111  31.22836395  034.67520785
111  31.22811384  034.67536953
111  31.22872775  034.67675704
115  31.22881870  034.67677762
120 Linear Feature 54
111  31.22684156  034.67905107
111  31.22688688  034.67936408
115  31.22695706  034.67965328
120 Linear Feature 53
111  31.22683718  034.67905107
115  31.22708426  034.67956652
120 Linear Feature 52
111  31.22643074  034.67867852
111  31.22615734  034.67849990
111  31.22683718  034.67904937
111  31.22715005  034.67936749
115  31.22719683  034.67948317
120 Linear Feature 51
111  31.22627869  034.67943893
111  31.22641173  034.67987952
115  31.22646144  034.67998670
120 Linear Feature 50
111  31.22628015  034.67944063
111  31.22651992  034.67977065
115  31.22657694  034.67990504
120 Linear Feature 49
111  31.22844331  034.67703077
111  31.22600962  034.67859757
111  31.22586454  034.67878313
111  31.22586656  034.67903799
111  31.22627676  034.67943914
111  31.22658202  034.67965716
111  31.22665150  034.67970615
116  31.22671255  034.67981639  31.22671045  034.67981639
120 Linear Feature 63
111  31.23286174  034.67416022
111  31.23291291  034.67407941
115  31.23292753  034.67397733
120 Linear Feature 62
111  31.23278620  034.67420842
115  31.23258030  034.67401703
120 Linear Feature 61
111  31.23260905  034.67432561
111  31.23263011  034.67420067
111  31.23258169  034.67401939
111  31.23193957  034.67264016
111  31.23222378  034.67246132
111  31.23292906  034.67397529
115  31.23306380  034.67402429
120 Linear Feature 60
111  31.23108992  034.67547028
115  31.23114576  034.67527771
120 Linear Feature 59
111  31.23080026  034.67565834
115  31.23063360  034.67560220
120 Linear Feature 58
111  31.23085578  034.67545816
111  31.23096795  034.67542288
111  31.23108922  034.67547227
111  31.23166825  034.67671401
111  31.23169554  034.67677751
111  31.23144391  034.67694684
111  31.23079818  034.67565571
115  31.23083153  034.67548285
120 Linear Feature 65
111  31.23404440  034.67339517
111  31.23397914  034.67337802
111  31.23390756  034.67335597
111  31.23382966  034.67328983
115  31.23380229  034.67323593
120 Linear Feature 64
111  31.23375782  034.67358669
111  31.23380026  034.67324097
115  31.23239358  034.65400941
120 Linear Feature 83
111  31.23383581  034.67064401
111  31.23379371  034.67066851
111  31.23374107  034.67068280
111  31.23370598  034.67071342
115  31.23367967  034.67074609
120 Linear Feature 82
111  31.23367791  034.67057664
111  31.23375160  034.67061747
111  31.23383230  034.67064809
115  31.23500250  034.67102374
120 Linear Feature 81
111  31.23435161  034.67051948
111  31.23424284  034.67057664
111  31.23417617  034.67063584
115  31.23414985  034.67069709
120 Linear Feature 80
111  31.23452530  034.67057256
111  31.23443056  034.67062155
111  31.23436740  034.67067872
115  31.23434108  034.67074200
120 Linear Feature 79
111  31.23471127  034.67063584
111  31.23463232  034.67065422
111  31.23457793  034.67070117
115  31.23452003  034.67076855
120 Linear Feature 78
111  31.23488144  034.67069709
111  31.23477969  034.67071546
111  31.23472706  034.67077263
115  31.23468846  034.67085633
120 Linear Feature 77
111  31.23505513  034.67074609
111  31.23495864  034.67077263
111  31.23489022  034.67084000
115  31.23486039  034.67094412
120 Linear Feature 76
111  31.23515864  034.67078488
111  31.23506741  034.67089104
115  31.23503057  034.67095228
120 Linear Feature 75
111  31.23508320  034.67051335
111  31.23516917  034.67070117
115  31.23532707  034.67075017
120 Linear Feature 74
111  31.23493583  034.67048885
115  31.23505513  034.67074201
120 Linear Feature 73
111  31.23473934  034.67036840
115  31.23488320  034.67069301
120 Linear Feature 72
111  31.23454635  034.67029082
115  31.23470951  034.67063176
120 Linear Feature 71
111  31.23437793  034.67023774
115  31.23453056  034.67057256
120 Linear Feature 70
111  31.23420950  034.67020304
115  31.23435512  034.67051335
120 Linear Feature 69
111  31.23403581  034.67014996
116  31.23419547  034.67047660  31.23418669  034.67047252
120 Linear Feature 68
111  31.23381932  034.67035248
115  31.23366774  034.67044802
120 Linear Feature 67
111  31.23563198  034.67053866
111  31.23536251  034.67073220
111  31.23526145  034.67078610
111  31.23516250  034.67079100
111  31.23505303  034.67074690
115  31.23366353  034.67028878
120 Linear Feature 98
111  31.23784758  034.66882240
111  31.23777448  034.66894660
111  31.23771161  034.66899424
111  31.23763851  034.66902827
111  31.23752155  034.66905549
115  31.23744406  034.66905038
120 Linear Feature 97
111  31.23643956  034.66873130
111  31.23744303  034.66905233
111  31.23763403  034.66920403
115  31.23769163  034.66947215
120 Linear Feature 96
111  31.23750117  034.67031394
111  31.23745556  034.67036498
111  31.23737836  034.67037723
111  31.23729941  034.67035274
111  31.23686432  034.67021595
111  31.23682396  034.67009754
111  31.23683274  034.67006079
111  31.23664151  034.66998525
116  31.23629238  034.66942790  31.23628887  034.66941973
120 Linear Feature 95
111  31.23692000  034.67102920
111  31.23694947  034.67107820
111  31.23694105  034.67118845
115  31.23692000  034.67124970
120 Linear Feature 94
111  31.23691578  034.67102920
111  31.23696421  034.67099491
111  31.23701473  034.67091406
115  31.23701894  034.67087731
120 Linear Feature 93
111  31.23678736  034.67098511
111  31.23681683  034.67107085
111  31.23682315  034.67114925
115  31.23680420  034.67121050
120 Linear Feature 92
111  31.23678315  034.67098511
111  31.23683368  034.67095326
111  31.23688210  034.67087976
115  31.23689894  034.67083811
120 Linear Feature 91
111  31.23668841  034.67094346
111  31.23673052  034.67105860
115  31.23671368  034.67117865
120 Linear Feature 90
111  31.23668420  034.67094591
111  31.23673894  034.67087731
115  31.23676841  034.67079891
120 Linear Feature 89
111  31.23639999  034.67086016
111  31.23644209  034.67098021
115  31.23641051  034.67109780
120 Linear Feature 88
111  31.23651999  034.67089691
111  31.23657052  034.67101205
115  31.23654736  034.67114680
120 Linear Feature 87
111  31.23664210  034.67075726
111  31.23661052  034.67085036
115  31.23652209  034.67089446
120 Linear Feature 86
111  31.23639577  034.67085771
111  31.23646736  034.67081361
111  31.23650525  034.67073032
115  31.23650946  034.67070827
120 Linear Feature 85
111  31.23735369  034.67097776
111  31.23724421  034.67107330
111  31.23712210  034.67107575
111  31.23695157  034.67104390
115  31.23595787  034.67071317
120 Linear Feature 84
111  31.23654062  034.67050983
111  31.23720000  034.67071856
111  31.23726821  034.67071268
111  31.23733642  034.67065388
111  31.23736674  034.67053041
111  31.23727326  034.67043045
111  31.23714442  034.67040105
111  31.23688420  034.67030697
111  31.23675789  034.67027169
111  31.23662652  034.67023936
111  31.23657599  034.67007472
111  31.23652546  034.66992773
111  31.23644967  034.66978661
111  31.23639409  034.66971018
111  31.23631577  034.66968078
111  31.23622735  034.66969548
111  31.23617430  034.66981601
111  31.23606566  034.67026582
111  31.23607072  034.67038047
111  31.23608840  034.67048337
111  31.23613388  034.67057450
111  31.23619956  034.67065682
111  31.23626777  034.67071856
111  31.23634356  034.67076560
111  31.23638399  034.67068328
111  31.23647241  034.67069798
115  31.23710400  034.67089496
120 Linear Feature 100
111  31.23836075  034.66723449
111  31.23829506  034.66725213
111  31.23824453  034.66728447
115  31.23819148  034.66736384
120 Linear Feature 99
111  31.23826222  034.66706985
111  31.23829506  034.66716687
111  31.23835569  034.66722861
111  31.23941171  034.66756670
111  31.23934097  034.66790186
111  31.23828496  034.66756670
111  31.23812327  034.66764902
111  31.23819401  034.66736090
115  31.23826980  034.66753730
120 Linear Feature 103
111  31.23963561  034.66204147
111  31.23952950  034.66203265
111  31.23938550  034.66218553
116  31.23937034  034.66225903  31.23934760  034.66228843
120 Linear Feature 102
111  31.23953455  034.66232077
111  31.23943855  034.66220905
115  31.23942086  034.66205029
120 Linear Feature 101
111  31.23949115  034.66176675
111  31.23953830  034.66192526
111  31.23964308  034.66204109
111  31.24229907  034.66283362
111  31.24218382  034.66310796
111  31.24205809  034.66310796
111  31.23953306  034.66232761
115  31.23932876  034.66246783
120 Linear Feature 105
111  31.24008093  034.66103189
111  31.23981566  034.66105541
115  31.23962366  034.66117007
120 Linear Feature 104
111  31.23974373  034.66065145
111  31.23988925  034.66090194
111  31.24008024  034.66103247
115  31.24225695  034.66174866
120 Linear Feature 108
111  31.24114968  034.65595353
111  31.24103347  034.65593001
111  31.24093494  034.65594765
115  31.24081115  034.65605643
120 Linear Feature 107
111  31.24096526  034.65627105
111  31.24086168  034.65618285
115  31.24082378  034.65605643
120 Linear Feature 106
112  31.24092979  034.65560744  31.24092615  034.65560744
111  31.24101710  034.65581065
111  31.24115534  034.65595459
111  31.24309437  034.65657695
111  31.24305435  034.65689024
111  31.24272694  034.65682250
111  31.24096617  034.65627635
111  31.24083884  034.65632715
115  31.24072606  034.65643299
120 Linear Feature 110
111  31.24136936  034.65439328
111  31.24128515  034.65440553
111  31.24120304  034.65446923
111  31.24116515  034.65452068
111  31.24118620  034.65462848
111  31.24123673  034.65472403
115  31.24123462  034.65473628
120 Linear Feature 109
111  31.24108383  034.65491323
111  31.24123663  034.65474389
111  31.24324842  034.65533660
111  31.24333573  034.65505293
111  31.24320840  034.65496826
111  31.24136395  034.65439672
111  31.24129483  034.65429935
115  31.24126209  034.65413847
120 Default hold RWY 10R (near)
111  31.23191332  034.64883963 4
115  31.23187302  034.64901298
120 Default hold RWY 10L (near)
111  31.24105219  034.64587230 4
115  31.24100468  034.64607496
120 Default hold RWY 15 (near)
111  31.24079779  034.64615358 4
115  31.24071502  034.64622501
120 Linear Feature 132
112  31.22633551  034.67589666  31.22629510  034.67607572 4
115  31.22629510  034.67607391
120 Default hold RWY 10R (centre)
111  31.22846611  034.66366756 4
115  31.22842689  034.66383840
120 Default hold RWY 10L (centre)
111  31.23819811  034.65804672 4
115  31.23815060  034.65824938
120 Default hold RWY 15 (centre)
111  31.23443091  034.65164814 4
115  31.23434814  034.65171956
120 Default hold RWY 10R (far)
111  31.22502106  034.67849048 4
115  31.22498076  034.67866383
120 Default hold RWY 10L (far)
111  31.23534403  034.67022115 4
115  31.23529652  034.67042381
120 Default hold RWY 15 (far)
111  31.22806403  034.65714269 4
115  31.22798126  034.65721412
120 Linear Feature 112
111  31.24171761  034.65289031
111  31.24163424  034.65290795
